country_name,indicator_name,indicator_code,year,date,value,value_lag1,value_diff,value_pct_change,value_lag2,election_year
Ghana,Population_total,SP.POP.TOTL,1988,1988-01-01,14636568,14289108,347460,2.4316423390459363,13965217,FALSE
Ghana,Population_total,SP.POP.TOTL,1989,1989-01-01,15006813,14636568,370245,2.5295889036282273,14289108,FALSE
Ghana,Population_total,SP.POP.TOTL,1990,1990-01-01,15394648,15006813,387835,2.5843928354408097,14636568,FALSE
Ghana,Population_total,SP.POP.TOTL,1991,1991-01-01,15787496,15394648,392848,2.5518478889546548,15006813,FALSE
Ghana,Population_total,SP.POP.TOTL,1992,1992-01-01,16184855,15787496,397359,2.516922252901917,15394648,TRUE
Ghana,Population_total,SP.POP.TOTL,1993,1993-01-01,16589519,16184855,404664,2.500263363496306,15787496,FALSE
Ghana,Population_total,SP.POP.TOTL,1994,1994-01-01,16993190,16589519,403671,2.433289355767337,16184855,FALSE
Ghana,Population_total,SP.POP.TOTL,1995,1995-01-01,17399017,16993190,405827,2.388174321595886,16589519,FALSE
Ghana,Population_total,SP.POP.TOTL,1996,1996-01-01,17810181,17399017,411164,2.363144998363988,16993190,TRUE
Ghana,Population_total,SP.POP.TOTL,1997,1997-01-01,18238958,17810181,428777,2.4074825516933265,17399017,FALSE
Ghana,Population_total,SP.POP.TOTL,1998,1998-01-01,18688036,18238958,449078,2.46219109666243,17810181,FALSE
Ghana,Population_total,SP.POP.TOTL,1999,1999-01-01,19149864,18688036,461828,2.471249520281318,18238958,FALSE
Ghana,Population_total,SP.POP.TOTL,2000,2000-01-01,19637087,19149864,487223,2.5442634997303375,18688036,TRUE
Ghana,Population_total,SP.POP.TOTL,2001,2001-01-01,20167069,19637087,529982,2.698882986055926,19149864,FALSE
Ghana,Population_total,SP.POP.TOTL,2002,2002-01-01,20729388,20167069,562319,2.7883030498879138,19637087,FALSE
Ghana,Population_total,SP.POP.TOTL,2003,2003-01-01,21296705,20729388,567317,2.7367764065200575,20167069,FALSE
Ghana,Population_total,SP.POP.TOTL,2004,2004-01-01,21868298,21296705,571593,2.6839504045344103,20729388,TRUE
Ghana,Population_total,SP.POP.TOTL,2005,2005-01-01,22449438,21868298,581140,2.6574541832199285,21296705,FALSE
Ghana,Population_total,SP.POP.TOTL,2006,2006-01-01,23040702,22449438,591264,2.6337585822861134,21868298,FALSE
Ghana,Population_total,SP.POP.TOTL,2007,2007-01-01,23642279,23040702,601577,2.6109317328959856,22449438,FALSE
Ghana,Population_total,SP.POP.TOTL,2008,2008-01-01,24249946,23642279,607667,2.5702556001475156,23040702,TRUE
Ghana,Population_total,SP.POP.TOTL,2009,2009-01-01,24862664,24249946,612718,2.5266777913649787,23642279,FALSE
Ghana,Population_total,SP.POP.TOTL,2010,2010-01-01,25474995,24862664,612331,2.4628535381405627,24249946,FALSE
Ghana,Population_total,SP.POP.TOTL,2011,2011-01-01,26095088,25474995,620093,2.434124128385501,24862664,FALSE
Ghana,Population_total,SP.POP.TOTL,2012,2012-01-01,26734268,26095088,639180,2.4494264974312405,25474995,TRUE
Ghana,Population_total,SP.POP.TOTL,2013,2013-01-01,27386193,26734268,651925,2.438536936938015,26095088,FALSE
Ghana,Population_total,SP.POP.TOTL,2014,2014-01-01,28041592,27386193,655399,2.3931730854303117,26734268,FALSE
Ghana,Population_total,SP.POP.TOTL,2015,2015-01-01,28696068,28041592,654476,2.333947373601328,27386193,FALSE
Ghana,Population_total,SP.POP.TOTL,2016,2016-01-01,29356742,28696068,660674,2.3023154252352622,28041592,TRUE
Ghana,Population_total,SP.POP.TOTL,2017,2017-01-01,30008354,29356742,651612,2.219633227692637,28696068,FALSE
Ghana,Population_total,SP.POP.TOTL,2018,2018-01-01,30637585,30008354,629231,2.0968527630672447,29356742,FALSE
Ghana,Population_total,SP.POP.TOTL,2019,2019-01-01,31258945,30637585,621360,2.0280971884696526,30008354,FALSE
Ghana,Population_total,SP.POP.TOTL,2020,2020-01-01,31887809,31258945,628864,2.011788945532231,30637585,TRUE
Ghana,Population_total,SP.POP.TOTL,2021,2021-01-01,32518665,31887809,630856,1.9783610720949814,31258945,FALSE
Ghana,Population_total,SP.POP.TOTL,2022,2022-01-01,33149152,32518665,630487,1.9388465055376658,31887809,FALSE
Ghana,Population_total,SP.POP.TOTL,2023,2023-01-01,33787914,33149152,638762,1.9269331535238066,32518665,FALSE
Ghana,Population_total,SP.POP.TOTL,2024,2024-01-01,34427414,33787914,639500,1.8926886104895377,33149152,TRUE
